URL,Date,Headline,Content,Portal
https://www.thedailystar.net/country/4-killed-sirajganj-road-crash-147031,"Sep 22, 2015",4 killed in Sirajganj road crash,"-- Truck hits CNG-run auto-rickshaw
-- 4 killed, 1 hurt
For all latest news, follow The Daily Star's Google News channel.
-- Injured victims rushed to Sadar Hospital
-- Truck driver held
Four people were killed and another was injured as a truck hit a CNG-run three-wheeler on Dhaka-Rangpur highway in Ullapara upazila of Sirajganj last night.
Phul Chand, 50, driver of the three-wheeler, and its passengers Bachchu Miah, 20, Alamgir Hossain, 25, and Biplob Hossain, 22, died on the spot, our Pabna correspondent reports quoting Tajul Huda, officer-in-charge (OC) of Ullapara Police Station.
They were all from Char Ashutoshpur village in Sadar upazila, the police official said.
The injured victim was rushed to Sirajganj Sadar Hospital.
Law enforcers detained the truck driver and seized his vehicle soon after the accident that took place at Shyamolipara around 11:00pm, the OC added.
The auto-rickshaw was going to Pabna from Hatikumrul in Sirajganj, the OC said.",Dailystar
https://www.thedailystar.net/country/cop-killed-9-burnt-microbus-catches-fire-comilla-144535,"Sep 17, 2015","Cop among 2 killed, 9 burnt in Comilla road mishap","Truck hits police-requisitioned microbus
Microbus catches fire
2 including a cop killed, 9 hurt
Two including a cop died and several others suffered burns after a police-requisitioned van caught fire after being hit by a truck in Chauddagram upazila of Comilla.
The incident took place around 11:30pm last night, reports Bangla daily Prothom Alo. The injured are attending treatment at Dhaka Medical College Hospital.
For all latest news, follow The Daily Star's Google News channel.
The van was reportedly carrying detainees from Chittagong to Dhaka.
The victims were identified as Constable Abdul Aziz, 32, and a detainee Shakhawat. Aziz died on the spot while Shakhawat succumbed at the hospital, doctors said.
Those attending treatments were policemen Abdul Malek, 35, a sub-inspector, Constable Anwar, 38, Nurul Hasa, 38, and Shariful, 32. Others were: Abdus Shukur, 50, Najim Uddin, 40, and Saddam Hossain, 25.
Shawkat, succumbed to his 87 percent burn injuries at the burn unit of the hospital around 5:55pm, Partha Sangkar Paul, a resident surgeon of the DMCH burn unit told The Daily Star. 
Condition of SI Malek and the first four accused is said to be critical with 38 percent burns, according to the Bangla daily.",Dailystar
https://www.thedailystar.net/country/5-killed-sirajganj-road-crash-140098,"Sep 8, 2015",5 killed in Sirajganj road crash,"Five people were killed and over 50 injured in a road accident involving two buses and a truck on Hatikumrul-Bonpara highway in Tarash upazila on Tuesday night.
The identities of the deceased could not be known immediately.
Sergeant Abdul Goni of Hatikumrul Highway Police Station said a Dhaka-bound ‘Shishir Paribahan’ bus from Rajshahi collided head-on with a truck coming from the opposite direction at Khalkula around 10:15pm.
Soon after the collision, a Rajshahi-bound bus of ‘Desh Travel’ plunged into a roadside field as its driver lost control over the steering in the impact of the collision.
The accident left four people dead on the spot and over 50 injured.
One of the injured died on the way to hospital.
The injured were taken to different hospitals in Sirajganj and Bogra.
  For all latest news, follow The Daily Star's Google News channel.",Dailystar
https://www.thedailystar.net/city/cng-flips-hatirjheel-3-injured-139333,"Sep 7, 2015",CNG flips at Hatirjheel: 3 hurt,"At least three people were injured as a speedy CNG-run auto-rickshaw flipped several times after hitting the road divider at Hatirjheel in Dhaka this evening.
The injured include a 55-year-old man and his two daughters, said Shahadat, a security guard at Hatirjheel.
For all latest news, follow The Daily Star's Google News channel.
Talking to The Daily Star, he said, “Two of them were critically injured.”
They were rushed to MH Samorita Hospital and Medical College, he added.
Reckless driving caused the accident at Modhubagh intersection around 8:00pm, said Shahadat, an eyewitness.
The driver fled while people were busy rescuing the passengers, Shahadat said.
Meanwhile, Tejgaon industrial police have reached the spot.",Dailystar
https://www.thedailystar.net/city/2-killed-bus-hits-auto-rickshaw-dhaka-137158,"Sep 3, 2015",2 killed as bus hits auto-rickshaw at Kakrail,"Two passengers of an auto-rickshaw were killed and its driver injured when a passenger bus hit the vehicle at Kakrail crossing in Dhaka early today.
The victims are Asif, 25, and Rubel 28 while the injured driver was identified as Firoz.
For all latest news, follow The Daily Star's Google News channel.
Police said the incident took place when a bus of Econo Paribahan hit the CNG-run auto-rickshaw near Kakrail crossing around 3:45am.
Informed, a team of Ramna police went to the spot and rushed the three to Dhaka Medical College Hospital (DMCH) where doctors pronounced Asif and Rubel dead around 3:40 am, said Inspector Muzammel, in-charge of DMCH police camp.",Dailystar
https://www.thedailystar.net/country/collision-between-2-buses-leaves-6-dead-faridpur-136702,"Sep 2, 2015",Collision between 2 buses leaves 6 dead in Faridpur,"Six people, including four women, were killed and over 100 others injured in a head-on collision between two buses at Talmar Jamtola Bazar on Dhaka-Barisal Highway in Sadar upazila this afternoon.

Among the deceased, four were identified as Habib Sheikh, hailing from Moharazapur in Maksudpur upazila of Gopalganj district, Karun Dutt,45, of Faridpur sadar upazila, Shima,35 of Saltha upazila and Bilkis Begum,32 of Bhanga upazila while identities of others could not be known immediately.

Assistant Superintendent of Faridpur Highway Police, Belal Hossain said the Faridpur bound-bus collided with the Bhanga bound-local bus coming from Tekerhat in the area around 3.30pm, leaving over 100 passengers of the two vehicles injured.

On information, police and fire fighters rushed to the spot.

Sixty injured passengers were admitted to Faridpur Medical College Hospital where six of them succumbed their injuries, said Dr Gonpoti Biswas Shuvo, supervisor of Faridpur Medical College Hospital.

Condition of 20 other passengers was stated to be critical.
For all latest news, follow The Daily Star's Google News channel.",Dailystar
https://www.thedailystar.net/country/bus-plunges-kuril-flyover-3-hurt-135520,"Aug 31, 2015","Bus plunges at Kuril, 3 hurt","At least three passengers were injured as a bus plunged into a water body while coming down from Kuril flyover in Dhaka this morning.
Shahidul Haque, officer-in-charge of Khilkhet Police Station, said a bus of Turag Paribahan fell into the water body as its driver lost control over the steering while trying to avoid a collision with a private car around 10:20am.
For all latest news, follow The Daily Star's Google News channel.
The accident took place while the bus was coming down from the flyover, police said.
The injured passengers received primary treatment from a local hospital at Kurmitola, OC Shahidul said.",Dailystar
https://www.thedailystar.net/country/3-killed-bus-ploughs-through-tea-stall-savar-134719,"Aug 29, 2015",3 killed as bus ploughs through tea stall in Savar,"At least three people were killed when a Dhaka-bound bus ploughed through a tea stall in Savar, the outskirts of Dhaka, this evening.
Two of the deceased were identified as Parvin Akter, 22, and Manik, 25, while the identity of the other victim could not be known immediately, reports our Savar correspondent.
For all latest news, follow The Daily Star's Google News channel.
The accident took place around 5:45pm as the driver of the Shyamoli Paribahan bus from Rangpur lost control and ploughed it through the tea stall on the Dhaka-Aricha highway in Ulail area, said SM Kamruzzaman, officer-in-charge of Savar Police Station.
The trio who were walking in front of the stall, the police official added.",Dailystar
https://www.thedailystar.net/city/man-killed-dhaka-road-crash-134119,"Aug 28, 2015",Man killed in Dhaka road crash,"A motorcyclist was killed this evening after being hit by a bus at Kanchpur bridge in Dhaka.
The deceased was identified as Krishna Chakrabarty, 38, an employee of a pharmaceuticals company.
For all latest news, follow The Daily Star's Google News channel.
The accident took place in Buspatti area around 5:30pm, leaving him critically injured, police said.
He was whisked off to a local hospital and succumbed to his injuries on the way to Dhaka Medical College Hospital around 7:00pm, said Sentu Das, assistant sub-inspector (ASI) of DMCH police camp.",Dailystar
https://www.thedailystar.net/video-stories/when-wrong-right-video-132826,"Aug 26, 2015",When wrong is right! (video),"With utter disregard for law and norms, Dhaka University and Jagannath University buses ply on the wrong side of roads regularly.
Scenes of these BRTC double-decker buses plying on the wrong sides of the roads and students shooing away other vehicles coming in from the right side are quite common.
For all latest news, follow The Daily Star's Google News channel.
Even the traffic sergeants appear helpless to these rampant students – let alone other commuters who spend hours sweating disgruntled in other public vehicles stuck in traffic. 
University authorities say they have repeatedly requested the students not to force the bus drivers to ply on the wrong side.
Talking to The Daily Star Online, Dhaka University acting Proctor Professor Amzad Ali said that the university administration has repeatedly asked the students and drivers to obey traffic rules.
“We will suspend the route if any of our transport is reported to ply on the wrong side,” he said. admitting that these students and bus drivers are responsible for the law breach.
Voicing sternness, he said the university administration is prepared to offer full cooperation to traffic authorities if they go for action against the buses.",Dailystar
https://www.thedailystar.net/city/2-killed-dhaka-road-crash-129709,"Aug 20, 2015",2 killed in Dhaka road crash,"Two people were run over by a BRTC bus on airport road in Dhaka last night.
The identities of the victims could not be known immediately.
For all latest news, follow The Daily Star's Google News channel.
The accident took place when unidentified a man, 39, and unknown woman, 30, were crossing the road around 11:30pm, Kamal Uddin, officer-in-charge of Airport Police Station, told The Daily Star.
The victims were taken to the Kurmitola General Hospital where the doctors declared them dead.
Police later sent their bodies to Dhaka Medical College and Hospital morgue for autopsy.
Police detained the bus driver and seized the bus from the spot.",Dailystar
https://www.thedailystar.net/offbeat/who-needs-number-plate-126280,"Aug 13, 2015",Who needs a number plate?,"Motorcycles are swarming Dhaka streets where they whiz past other vehicles, ride on sidewalks and carry out the law defying act of driving on the opposite side of the road. They are the true daredevils of the busy streets of Dhaka city.
Illegal motorbikes are a common spectacle, where they are neither registered nor do they have number plates. That is where people start to get innovative.
For all latest news, follow The Daily Star's Google News channel.
Here is a compilation of creative people who not only own a motorbike but feel the urge to represent themselves through it. The following content was taken from a Facebook page called BikeBD. 
                     ",Dailystar
https://www.thedailystar.net/country/4-killed-pick-turns-turtle-munshiganj-125803,"Aug 12, 2015",4 killed in Munshiganj road crash,"At least four people were killed and three injured as a pick-up flipped on its side on the Dhaka-Chittagong highway in Gazaria upazila of Munshiganj this afternoon.
The accident took place around 3:30pm in Vitikandi area after the driver lost control of the vehicle, said Hedayetul Islam Bhuiyan, officer-in-charge, Gazaria Police Station.
For all latest news, follow The Daily Star's Google News channel.
The deceased were identified as Khalil, 32, Mamun, 27, Tajamuddin, 25, and Saddam Hossain 35, of Muradnagar upazila in Comilla.
The injured were admitted to different local hospitals, the OC told our Munshiganj correspondent.
Police later seized the pick-up. 
The victims were returning from Dhaka to Comilla after selling fish, the OC added.
Traffic movement was disrupted due to the accident, but resumed after 20 minutes, the police official informed.",Dailystar
https://www.thedailystar.net/op-ed/highway-accidents-the-insane-ideas-125716,"Aug 12, 2015",Highway accidents: The insane ideas,"This Eid brought us joy, but it also saw horrors and, as an aftermath, a lot of thoughtless decisions.
Joy we all understand. The horrors came in the form of road deaths. Every day as holidayers returned from home, scores died in road crashes. And this prompted the government to make some insanely funny decisions.
First, it banned movement of slow vehicles like three-wheelers on highways. Later, it allowed them to ply for a small period just to refuel. And then it set a speed limit of 80km per hour on the highways.
Also READ: 80km the max

In my view all these three decisions are ill-conceived, bereft of reality and are bound to fail. Let's examine the facts.

WATCH: CNG autos: A highway threat (video)
For all latest news, follow The Daily Star's Google News channel.
It is true the slow vehicles, specially the battery-operated three-wheelers, are a real nuisance on the highways. They irritate drivers, pose as barriers on highway driving and are often the subjects of accidents.

READ more: CNG autos defy ban on highway

A CNG-run auto-rickshaw and a rickshaw plying the Dhaka-Mawa highway on August 1 when a government ban on the operation of all sorts of three-wheelers on highways took effect. Many such three-wheelers were seen running on different highways throughout the day. Photo: Amran Hossain
Having said, that there is little reason to ban them. I have driven through the highways hundreds of times, getting irritated every time I overtook a slow vehicle. Thousands of drivers take their private cars on the highways every day. Yet I have not heard of a private car hitting a slow vehicle. Why? Because we who drive private cars do it safely and with care. That is what a driver should do while sitting behind the steering wheel.
Then why do the buses hit them so often?
That is because the bus drivers think they are sitting in the cockpit of fighter jets and zoom through the highways at breakneck speed, disregarding any safety rules. The bus drivers not only hit the slow vehicles, they are the real menace for any vehicle for that matter. They are the real culprits for all these deaths on the highways. So why don't we ban buses instead of three-wheelers? Will that be a sane idea? Not at all.
Rescuers stand beside a smashed bus that collided head-on with another bus on Dhaka-Sirajganj highway in Kamarkhand upazila of Sirajganj on July 19. At least 14 people were killed in the road accident. Photo: STAR
Then comes the issue of limiting speed to 80km an hour.

Also READ: Total chaos on highways

Our highways are so crammed that I myself find it difficult to speed beyond 65km. Negotiating these roads at 80km is very risky. What our bus drivers do, they speed through crammed roads at 80km or even beyond that speed. The result is obvious: accidents.
In the past the government had wanted to install 'governor seals' in buses to limit speed but the move failed. This time the same initiative is bound to fail as reckless bus drivers will tamper with the seal, if it is at all installed. And the question will remain about who will monitor the speed and whether we have that capability.

READ more: BRTA move for 'speed governor seal' hits a bad patch

Vehicles stranded in long queues on Dhaka-Chittagong highway on the Kanchpur bridge as three-wheeler owners and drivers block the highway, protesting a government ban, causing immense sufferings to hundreds of passengers. Photo: Amran Hossian
But more than that it is the reckless behavior of the bus drivers that causes the accidents. I have often seen them zooming through two vehicles with barely any safety room. They overtake when it seems an insane and impossible act. They violate each and every traffic rule. And why not? There is no enforcement of law to catch them. They stop their vehicle any place at will, blocking the entire highway in front of traffic police. I cannot remember killer bus drivers being punished. And they have their all-powerful unions to protest any action.

READ more: People suffer for 3rd day

So in the absence of law enforcement, the bus drivers become reckless. Stopping three-wheelers or limiting speed will not make any difference to the situation. Accidents will happen and we will take many more decisions with out results.",Dailystar
https://www.thedailystar.net/city/road-crash-dhaka-kills-2-kids-124732,"Aug 10, 2015",Road crash in Dhaka kills 2 kids,"Two children including a three-day-old boy were killed and five of their family members injured in a road accident in Dhaka this evening.
The deceased were identified as Sumaya, 8, and her nephew, who was yet to be named.
For all latest news, follow The Daily Star's Google News channel.
A Chittagong-bound lorry hit the CNG-run auto-rickshaw from behind in Nagdapara area on Meradia-Demra link road around 7:00pm, said Zia Md Mostafiz Bhuiyan, officer-in-charge of Khilgaon Police Station.
The injured were rushed to Dhaka Medical College Hospital, where doctors declared the duo dead around 8:10pm, said hospital sources.
The injured are Sumaiya’s parents Mohammad Hossain and Selina Begum, brother Shipon, sister-in-law Sonia, and Sonia’s mother Rina Begum.
Family members said the baby boy was born at a hospital in Moghbazar on Friday. The mother and child were released today.
The OC said the road was constructed recently as it has no road divider and lamp posts.",Dailystar
https://www.thedailystar.net/country/80km-speed-limit-highways-124717,"Aug 10, 2015",80km speed limit on highways,"The government has decided to fix the speed limit of vehicles on highways across the country at 80 kilometers per hour in a bid to reduce frequent road accidents.
“We will issue a circular in a few days mentioning the date when the decision will take effect,” Road Transport and Bridges Minister Obaidul Quader said today after a meeting on the National Road Safety. 
For all latest news, follow The Daily Star's Google News channel.
There will be a “speed governor seal”, a speed measurement device, installed in all highway buses and the speed limit will be fixed by the authorities to reduce the growing number of traffic mishaps caused largely by speedy driving, the minister told the meeting this afternoon.
About the speed governor seal, Quader said speed governor seal mechanism is used for controlling the speed limit of motor vehicles as per the officially approved speed limit fixed by the authorities concerned.
Whenever a driver tries to go beyond the approved speed limit, the mechanism restricts acceleration by adjusting engine fuel injection system, he added.
About the ban on three-wheeler, he said there will be no compromise with the ban on auto-rickshaws on highways.",Dailystar
https://www.thedailystar.net/country/3-wheelers-banned-22-highways-minister-123232,"Aug 7, 2015",3-wheelers banned on 22 highways: Minister,"Star file photo
The government has banned three-wheelers on 22 national highways across the country to curb road accidents and loss of lives, Road Transport and Bridges Minister Obaidul Quader said today.
Talking to reporters at his Noakhali residence, the minister also said that by-lanes will be constructed beside the four-lane highways for the three-wheelers.
For all latest news, follow The Daily Star's Google News channel.
“We have taken the initiatives to construct the by-lanes as per the direction of the prime minister,” he said.
The national highways include several roads and bypasses in Dhaka, Gazipur, Mymensingh, Tangail, Comilla, Feni, Chittagong, Sylhet, reports our Noakhali correspondent.",Dailystar
https://www.thedailystar.net/country/sirajganj-road-crash-again-5-dead-114457,"Jul 21, 2015","Sirajganj road crash again, 5 dead","-- No respite from road mishaps near Bangabandhu bridge
-- 5 killed as bus smashed three wheeler CNG in Mulibari
For all latest news, follow The Daily Star's Google News channel.
-- Obaidul Kader visits the spot
Yet another tragic road crash at Mulibari point of Bangabandhu Bridge in Sirajganj took five more lives early today.
The five, including two of a family, were killed and another was injured as a CNG-run auto-rickshaw crashed into a bus at Mulibari level-crossing around 1:00am, reports our Pabna correspondent.
The accident took place when a Chapainawabganj-bound bus of Shaymoli Paribahan from Narayanganj rammed the auto-rickshaw, killing five of the six passengers of the auto-rickshaw, including its driver, on the spot, said Md Helal Uddin, officer-in-charge of Bangabandhu Bridge West Zone Police Station.
The deceased are Razzak, 65, and his daughter Rosina, 30,  Anwar Hossain, 25, son of Delwar Hossain, Momtaz, 24, wife of Abdur Razzak, and the auto-rickshaw driver Arman, 30.
All the deceased hailed from different villages of Belkuchi upazila of Sirajganj, police said.
The other passenger, Md Jakir Hossain, 37, was injured in the accident and taken to Sirajganj General Hospital, the OC said.
“The Chapainwabganj-bound bus was speedy and its driver lost control and hit the Belkuchi-bound CNG auto-rickshaw,” said the police official.
The bus was seized but its driver and helper managed to escape from the scene, he added.
“DEATH ZONE”
Earlier, 17 people were killed and around 40 injured as two passenger buses collided head-on at the same spot early Sunday, the day after Eid-ul-Fitr.
Also three of a family died on the same place on Thursday evening as a speedy bus hit a motorbike. 
“Two-lane road in Mulibari point causes repeated accidents for it has no road divider despite being the busiest point of Bangabandhu bridge link road,” said Miraz Uddin Ahmed, superintendent of police (SP) in Sirajganj.
MINISTER VISITS SPOT
Meanwhile, following repeated accidents at Mulibari point, Road Transport and Bridges Minister Obaidul Kader visited the spot this morning.
He assured people of setting up road divider on the spot from the Bangabandhu Bridge to Hatikumrul point as early as possible.",Dailystar
https://www.thedailystar.net/country/14-killed-sirajganj-road-crash-113941,"Jul 19, 2015",16 killed in Sirajganj road crash,"-- 16 people killed as two buses collided head-on
-- Most of the deceased were residents of northern districts
For all latest news, follow The Daily Star's Google News channel.
-- A four-member probe committee formed
At least 16 people were killed and around 40 injured as two passenger buses collided head-on in the west side of of Bangabandhu bridge in Kamarkhand upazila of Sirajganj this morning.
The death toll may rise as many of the injured remained in critical condition, our Pabna correspondent reports quoting Helaluddin, officer-in-charge of Bangabandhu Bridge (west) Police Station.
The accident took place when a bus belonged to Sabbir Paribahan collided head-on with another bus belonged to Azad Paribahan at Mulibari in the upazila around 5:00am, the OC said.
The bus of Sabbir Paribahan was heading for Syedpur in Nilphamari from Chittagong while the Azad Paribahan bus was going to Dhaka from a northern district.
More than fifty passengers of the both buses were injured in the accident. Among the 16 dead, 12 people died on the spot and other four died on way to hospital, according to the police official.
The injured people are undergoing treatment at different local hospitals.
A four-member committee headed by Additional District Magistrate Kamrul Islam was formed to investigate the road accident.
Local administration will give Tk 10,000 to the dead victims' families each, Deputy Commissioner Billal Hossain told our correspondent.
Superintendent of Police Md Miraj Uddin said that the accident occurred as the bus of Sabbir Paribahan took wrong side on the road.   
Police seized the two damaged buses from the spot.  ",Dailystar
https://www.thedailystar.net/country/road-accidents-rangpur-munshiganj-kills-3-113857,"Jul 17, 2015","Road crashes in Rangpur, Munshiganj kill 3","Three people were killed and at least 53 others injured in two road accidents in Rangpur and Munshiganj today. 
In Rangpur, a man was killed and at least 50 others were injured as a bus overturned in Mithapukur upazila around 4:30am, leaving its passenger Liton, 25, of Adibmari upazila in Lalmonirhat, on the spot. 
For all latest news, follow The Daily Star's Google News channel.
Police said at least 50 people were injured in the incident. They were rushed off to Rangpur Medical College Hospital (RMCH). 
In Munshiganj, two people were killed on the spot and three others injured in a head-on collision between a bus and a CNG-run auto-rickshaw at Dogachi in Louhojong upazila around 8am, police said.
One of the deceased was identified as Iman Ali, 30, of Rangpur district.",Dailystar
https://www.thedailystar.net/country/road-crashes-kill-9-sirajganj-manikganj-112306,"Jul 14, 2015","Road crashes kill 9 in Sirajganj, Manikganj","Nine people were killed and eight injured in separate road crashes in Sirajganj and Manikganj today ahead of the homebound season of Eid.
In Sirajganj’s Ullapara upazila, five persons died and one other injured after a bus rammed a CNG-driven auto-rickshaw head-on around 9:30am.
For all latest news, follow The Daily Star's Google News channel.
The dead were all passengers of the auto-rickshaw, our Pabna correspondent reports quoting Tajul Huda, officer-in-charge of Ullapara Police Station.
The incident took place in Boalkhali area of the Sirajganj-Pabna highway. Only one of the victims could be identified as Bakul, driver of the auto-rickshaw.
In Manikganj Sadar, four people died and seven others were injured after a bus collided with a pick-up van coming in from the opposite direction in BSIC industrial area around 1:30am.
Two of the victims were identified as bus passenger Tokdir Molla, 70, from Lohagora of Narail, and pick-up driver Rasel, 35, of Gonapara in Gopalganj, our Manikganj correspondent reports quoting police.
Dhaka-bound passenger bus of Sad Paribahan, that departed Narail, collided with a fish-laden pick-up van leaving three dead on the spot and eight injured, said Mijanul Haque, officer-in-charge of Golora Highway Police Station.
One of the injured succumbed on the way to hospital. The other injured were taken to Manikganj Sadar Hospital for treatments. Both the dilapidated vehicles were seized by police. ",Dailystar
https://www.thedailystar.net/country/2-cops-killed-road-crash-107836,"Jul 5, 2015",2 cops killed in road crash,"Two police officials succumbed to their injuries today after a bus hit them on Dhaka-Mawa highway in South Keraniganj of Dhaka last night.
The deceased are Assistant Sub-Inspector (ASI) Md Mohsin, 30, and Constable Kamrul Hasan, 25, both from South Keraniganj Police Station, said Jamaluddin Nir, officer-in-charge (OC) of the police station.
For all latest news, follow The Daily Star's Google News channel.
A Mawa-bound bus of Ilish Paribahan hit them when they were inspecting a car on the highway around 10:15pm last night in Mollarpool area, the OC said.
The policemen were first admitted to Mitford Hospital. Later they were shifted to Dhaka Medical College Hospital and National Institute of Traumatology and Orthopaedic Rehabilitation Hospital where they died early today, the police officer added.",Dailystar
https://www.thedailystar.net/country/4-killed-comilla-road-crash-107785,"Jul 5, 2015",4 killed in Comilla road crash,"Four passengers of a bus were killed and 11 injured as the vehicle fell into a roadside ditch after hitting a truck stationed on Dhaka-Chittagong highway in Chauddagram upazila of Comilla last evening.
Two of deceased were identified as Ansar Fakir Russel, 40, of Morrelganj upazila, and Sujon, 27, of Sadar upazila, of Bagerhat while the identities of the other dead victims could not be known immediately, reports a correspondent from Comilla.
For all latest news, follow The Daily Star's Google News channel.
The bus of Baneshwar Paribahan hit the stationed truck at Miabazar around 7:30pm after and fell into the ditch, leaving 15 passengers injured, said Nijam Uddin, in-charge of Nayabazar Highway Police Outpost.
Among the injured, Russel and Sujon succumbed to their injuries one hour at Chauddagram Upazila Health Complex while the rest at Comilla Medical College and Hospital.
The accident took place when the bus was heading for Pirojpur from Chittagong.
 ",Dailystar
https://www.thedailystar.net/country/4-killed-tangail-road-crash-106960,"Jul 3, 2015",4 killed in Tangail road crash,"At least four people were killed and one other injured as a bus rammed into a battery-run easy bike in Tangail Sadar upazila this morning.
Identities of the deceased were yet to be ascertained, reports our Tangail correspondent.
For all latest news, follow The Daily Star's Google News channel.
The incident happened in Kostapara of the Dhaka-Tangail highway around 9:30am, Mohammad Kamruzzaman sub-inspector of Alenga High Police Outpost told The Daily Star.
“They are all passengers of the easy bike. Three of them died on the spot. One other succumbed to injury after being taken to Tangail Medical College Hospital,” he said.
The other injured who is attending treatments at the hospital is in critical condition, he added.",Dailystar
https://www.thedailystar.net/country/2-killed-manikganj-road-crash-105850,"Jul 1, 2015",2 killed in Manikganj road crash,"Two persons were killed and another injured as a truck and a motorcycle collided head-on on the Dhaka-Aricha highway at Ghior uupazila in Manikganj today.
The deceased were identified as Alek Gayen, 45, and Tojumuddin, 42, of Laxmipura village in Shivalaya upazila.
For all latest news, follow The Daily Star's Google News channel.
The accident took place around 2:00pm when a Paturia-bound bus hit the motorbike, the trio was on, from opposite direction in Joka area, leaving Alek dead on the spot, Najmul Ahsan, a sergeant of Borongail Police Outpost, said.
Critically injured Tojumuddin and Almas Uddin were taken to Monno General Hospital where Tojumuddin succumbed to his injuries, our Manikganj correspondent reports. 
Later, Almas was shifted to Dhaka Medical College Hospital as his condition deteriorated.
Shawkat Alam, officer-in-charge of Ghior Police Station, said a case has been filed in this connection. ",Dailystar
https://www.thedailystar.net/city/jaywalkers-high-death-risk-104626,"Jun 29, 2015",Jaywalkers at high death risk,"The bell rang and it meant school was over for the day for six-year-old Upoma. She could hardly wait to get back to her kitten at home.
To her, it seemed her father was taking too long to come. And when he finally did, the long wait to see her kitty seemed to have come to an end after a long day.
For all latest news, follow The Daily Star's Google News channel.
She was holding her father’s hands and telling of her day at school while walking home just like any other day. But the walk did not lead Upoma back home.
A CNG-driven auto-rickshaw had run over Upoma and her father at Jatrabari crossing in Dhaka while they were scurrying across the road in rush traffic.
Stories of death as a result of jaywalking are not uncommon in Dhaka city.
The Daily Star has accumulated accident reports from 2010 to present and found that jaywalkers accounted for 40% of all reported those deaths in the capital city.
It was also found that drivers and passengers of buses and motorcycles are the next biggest victims – 30 percent – of deaths in road accidents.
Next biggest victims were rickshaw pullers and their passengers at 10%, followed by three-wheelers at 8%. Sadly, pedestrians are also at risk and their death rate was at 7%.
LIMITATIONS
The findings are based on The Daily Star reports exclusively. Between 2010 and 2015, about 7,000 accident incidents were reported and one-tenth of these incidents took place in Dhaka city and its outskirts. This study was based upon that information only. ",Dailystar
https://www.thedailystar.net/country/3-killed-tangail-truck-plunge-98467,"Jun 17, 2015",3 killed in Tangail truck plunge,"Three people were killed and another was injured as a truck plunged into a roadside ditch at Achhimtala on the Dhaka-Tangail highway in Mirzapur upazila of Tangail early today.
Identity of the dead could not be known immediately.
For all latest news, follow The Daily Star's Google News channel.
Officer-in-charge of Gorai Highway Police Station Humayun Kabir said a Sirajganj-bound CI sheet-laden truck from Dhaka fell into a roadside ditch in the area after its driver lost control over the steering at about 5:00am, leaving three people dead on the spot and one injured.
The injured was admitted to Mirzapur Kumudini Medical College Hospital.",Dailystar
https://www.thedailystar.net/country/road-crashes-dhaka-kill-3-98068,"Jun 16, 2015",Road crashes in Dhaka kill 3,"At least three people including a minor boy were killed in separate road accidents in Dhaka today.
The victims were identified as Ratul, 5, son of Monir Hossain of Gulbagh area in Dhaka, Faysal Sheikh, 32, a driver of Bahan Paribahan, and Foyaz, 45, a resident of South Jatrabari.
For all latest news, follow The Daily Star's Google News channel.
A pickup hit Ratul from behind, leaving him critically injured when he was playing on a road in front of their house in Gulbagh area around 4:00pm.
Locals rushed Ratul to Dhaka Medical College Hospital where doctor declared him dead.
A bus of Bahan Paribahan hit Faisal when he was getting down from his bus of the same Paribahan at its Khilgaon depot in Dhaka around 6:30am, his cousin Rasheda Begum told The Daily Star.
Faisal was rushed to the DMCH where doctors declared him dead.
Foyaz was killed as a passenger bus hit him when he was crossing a road in Jatrabari area around 9:30am, Oboni Shankar, officer-in-charge of Jatrabari Police Station, told the Daily Star.
Doctors declared Foyaz dead after he was taken to the DMCH.
On information, police went to the spot and seized the bus. The police also picked up the driver, the OC added.",Dailystar
https://www.thedailystar.net/editorial/road-crash-deaths-and-public-reaction-97045,"Jun 15, 2015",Road crash deaths and public reaction,"We cannot agree entirely with the view that road accidents and the resultant deaths do not elicit enough public reaction. Such a view was expressed at a seminar organised by National Unity for Prevention of Road Accidents on Saturday. The instant reaction of the public is demonstrated after every such accident that cost more than a dozen lives daily. And the public vents its anger by blocking roads or damaging vehicles, because of the repetitive manner of these accidents, and the apparent impunity of the errant drivers. It is true though that the civil society is seen to be more voluble when the unfortunate victim or victims happen to be influential person/s. 
The issue of road accidents and prevention cannot be over emphasised. While public awareness is an essential part of the exercise to reduce road accidents, we feel that the other two stakeholders -- the law enforcing agencies and the private bus owners and drivers, have an equally, if not more, important role in this regard. 
For all latest news, follow The Daily Star's Google News channel.
When one talks of giving driving license only to trained persons it becomes the responsibility of the owners on the one hand to see that only qualified persons are employed as drivers, and the responsibility of the police on the other, to ensure that fit and competent persons only are allowed to take the wheels of a vehicle. And here not only the awareness of the public but the awareness of the employers and owners should also be honed.  
Road accidents in Bangladesh cause more deaths in Bangladesh than any other natural calamity. And yet we seem to be totally unconcerned. ",Dailystar
